# Wavelength (um) - Flux (W m-2 um-1)
1.028880209328230239e-01 9.137752298359682602e-08
1.029134965078852271e-01 1.391600941448566169e-07
1.029389783908238459e-01 9.853146593691908106e-08
1.029644665832008116e-01 7.696708421760071661e-08
1.029899610865783188e-01 3.379177326005752938e-07
1.030154619025190482e-01 8.594641009207462455e-08
1.030409690325859717e-01 1.011928116174041293e-07
1.030664824783425471e-01 3.243244883410550332e-08
1.030920022413525511e-01 1.098734840027735326e-07
1.031175283231801215e-01 1.058050961260204280e-07
1.031430607253899095e-01 1.897252848974381684e-07
1.031685994495467884e-01 2.768462498853267703e-07
1.031941444972161864e-01 2.544527423143836363e-07
1.032196958699637679e-01 2.961581106327989913e-07
1.032452535693556966e-01 4.537175331869857128e-07
1.032708175969584835e-01 4.782887559599316529e-07
1.032963879543389585e-01 1.006079685996092365e-07
1.033219646430644928e-01 2.125822319135503733e-07
1.033475476647026797e-01 2.693173416839158636e-07
1.033731370208216538e-01 2.594282075122080182e-07
1.033987327129897993e-01 2.733747589341640304e-08
1.034243347427760001e-01 3.928619196445415801e-07
1.034499431117494317e-01 3.302021011985722402e-07
1.034755578214797689e-01 1.482598706567460795e-07
1.035011788735369920e-01 9.249288587943923620e-08
1.035268062694914420e-01 7.582972945731711928e-08
1.035524400109139737e-01 2.843809206378382142e-07
1.035780800993756912e-01 1.082116807726444165e-07
1.036037265364482124e-01 1.987795146021568284e-07
1.036293793237034327e-01 1.163448146914029789e-07
1.036550384627137333e-01 4.420671229811645284e-09
1.036807039550518145e-01 4.825103969233984248e-07
1.037063758022907650e-01 1.349612821569120632e-07
1.037320540060041457e-01 6.226192483104508344e-07
1.037577385677657948e-01 4.492390538094170318e-07
1.037834294891500503e-01 5.706298582642997793e-07
1.038091267717315275e-01 5.265837298450929459e-07
1.038348304170853553e-01 4.623020715477064845e-08
1.038605404267869264e-01 3.548031401630194142e-07
1.038862568024121330e-01 4.487915565585163369e-07
1.039119795455371864e-01 4.782064727335413376e-07
1.039377086577386866e-01 1.906180357005825268e-07
1.039634441405937054e-01 8.513442003812971098e-07
1.039891859956795783e-01 2.354948745398481622e-07
1.040149342245741682e-01 9.512304378800905244e-08
1.040406888288556014e-01 2.263316794127219833e-07
1.040664498101025182e-01 3.403981356584544703e-07
1.040922171698938359e-01 5.765799469976751179e-07
1.041179909098089162e-01 2.586433862012958704e-08
1.041437710314275372e-01 4.794976484131052379e-07
1.041695575363298099e-01 1.794907826317220217e-07
1.041953504260962893e-01 7.376875430082125843e-07
1.042211497023078776e-01 4.121079970754781422e-07
1.042469553665459209e-01 4.576779141190627722e-07
1.042727674203921123e-01 2.012765829277053996e-07
1.042985858654285197e-01 5.630883741933632483e-07
1.043244107032376689e-01 8.188460264387899474e-07
1.043502419354024185e-01 4.889054109383995601e-07
1.043760795635060856e-01 9.019235228392282103e-08
1.044019235891322644e-01 8.184425977981960046e-07
1.044277740138650767e-01 2.479893226608580847e-07
1.044536308392889634e-01 2.853402984168688086e-07
1.044794940669887123e-01 7.138095542112781618e-07
1.045053636985496248e-01 3.625499792771906358e-07
1.045312397355572798e-01 3.242489550608275828e-07
1.045571221795977418e-01 3.108662658776429520e-07
1.045830110322573669e-01 4.142160438354924462e-07
1.046089062951230247e-01 4.500387853222465495e-07
1.046348079697818484e-01 3.174209470847095286e-07
1.046607160578214984e-01 7.310037838878972371e-07
1.046866305608299269e-01 4.810023485422500315e-07
1.047125514803954743e-01 3.807538971249451084e-07
1.047384788181069670e-01 4.799272391885260026e-07
1.047644125755535227e-01 1.846169805972104775e-07
1.047903527543247587e-01 1.317773649842872509e-07
1.048162993560105560e-01 7.694396263054345285e-07
1.048422523822013230e-01 5.882311748646543469e-07
1.048682118344877595e-01 3.467732446522835450e-07
1.048941777144609955e-01 2.180276557152718019e-07
1.049201500237125911e-01 3.449234054652916731e-07
1.049461287638344259e-01 6.979636874380068963e-07
1.049721139364188510e-01 3.091545757105345521e-07
1.049981055430585369e-01 2.747659334038437979e-07
1.050241035853466398e-01 2.116563106510424793e-07
1.050501080648766350e-01 6.100600282792637389e-07
1.050761189832423587e-01 5.589480414754105294e-07
1.051021363420381882e-01 4.930881952205625559e-07
1.051281601428587370e-01 6.430026724892600793e-07
1.051541903872991318e-01 5.066858532875922341e-07
1.051802270769547909e-01 5.610176492843751906e-07
1.052062702134216460e-01 5.305390835061193849e-07
1.052323197982958924e-01 1.894277666053176884e-07
1.052583758331742531e-01 5.221947022454021235e-08
1.052844383196537420e-01 1.757480624758862243e-07
1.053105072593317759e-01 7.728923949109379665e-07
1.053365826538062711e-01 2.991167439351033949e-07
1.053626645046753935e-01 1.323006910879948807e-06
1.053887528135378504e-01 5.583818078693786209e-07
1.054148475819925990e-01 2.172706946088404158e-07
1.054409488116391375e-01 4.452774026633253446e-07
1.054670565040772418e-01 8.757463726132590653e-07
1.054931706609071179e-01 7.641745111377458726e-07
1.055192912837294439e-01 6.634590574951145874e-07
1.055454183741451613e-01 2.990103911121917548e-07
1.055715519337557251e-01 4.262558831507672600e-07
1.055976919641628958e-01 7.207339608275184604e-07
1.056238384669689334e-01 4.528417815778711014e-07
1.056499914437764032e-01 5.028558212911806242e-07
1.056761508961882728e-01 1.748168713012778451e-07
1.057023168258079820e-01 3.055029147588845694e-07
1.057284892342392757e-01 6.673065916217866965e-07
1.057546681230863844e-01 9.659150531080197933e-07
1.057808534939538442e-01 2.676313872084565789e-07
1.058070453484466766e-01 5.749113876528898257e-07
1.058332436881702227e-01 6.816211759789687171e-07
1.058594485147302949e-01 1.013877802909878019e-06
1.058856598297330392e-01 5.098625670296676815e-07
1.059118776347850038e-01 2.752157579593579462e-07
1.059381019314932226e-01 7.708833722071842930e-07
1.059643327214649933e-01 1.354607748813486699e-06
1.059905700063081269e-01 3.011752298942760036e-07
1.060168137876307398e-01 1.003811443350865115e-06
1.060430640670414482e-01 1.442167488943242281e-06
1.060693208461491871e-01 8.158657603576834693e-07
1.060955841265632804e-01 1.215326799231310669e-06
1.061218539098935376e-01 1.442981791414589282e-06
1.061481301977500458e-01 9.989185208955909427e-07
1.061744129917434332e-01 2.236180939110520192e-07
1.062007022934845918e-01 5.346513864383026893e-07
1.062269981045849132e-01 7.217149451964442120e-07
1.062533004266561221e-01 6.606775627410650040e-07
1.062796092613103593e-01 3.546379733204574028e-07
1.063059246101601962e-01 6.852605108815886426e-07
1.063322464748185509e-01 1.524740581600583123e-06
1.063585748568988132e-01 6.475964992194412039e-07
1.063849097580146646e-01 1.092694018762319954e-06
1.064112511797803279e-01 1.029054774938359483e-06
1.064375991238102753e-01 9.028577428510403537e-07
1.064639535917195068e-01 8.244752268483726641e-07
1.064903145851233413e-01 7.304778008113896690e-07
1.065166821056375002e-01 4.366954306500680402e-08
1.065430561548781768e-01 1.166617603857479683e-07
1.065694367344618698e-01 8.430184717491556431e-07
1.065958238460055635e-01 7.564069076679437505e-07
1.066222174911265613e-01 8.221482067141172689e-07
1.066486176714426665e-01 9.270127892541691695e-07
1.066750243885719734e-01 1.676672871397953155e-06
1.067014376441330348e-01 6.272643886982004728e-07
1.067278574397448332e-01 9.963898638840265519e-07
1.067542837770266567e-01 6.520930544081145281e-07
1.067807166575983208e-01 8.765524169377883718e-07
1.068071560830799321e-01 9.532214992068543327e-07
1.068336020550920695e-01 8.970184849129847072e-07
1.068600545752556863e-01 1.194332894264806472e-06
1.068865136451920828e-01 4.498771650991089051e-08
1.069129792665230866e-01 1.738982630466383841e-06
1.069394514408707891e-01 1.599398775721597947e-06
1.069659301698578230e-01 7.452249910846018607e-07
1.069924154551070844e-01 1.314347049295813077e-06
1.070189072982419692e-01 8.011929445142219249e-07
1.070454057008862481e-01 1.799062171039722197e-06
1.070719106646640384e-01 7.610370524951463879e-07
1.070984221911999851e-01 9.487503128545301308e-07
1.071249402821189689e-01 4.651831659862185991e-07
1.071514649390464535e-01 4.842884337678055461e-07
1.071779961636081385e-01 1.402652583776988169e-06
1.072045339574302647e-01 1.353394150846429003e-06
1.072310783221393504e-01 1.298486752098264239e-06
1.072576292593624414e-01 1.050415056553577871e-06
1.072841867707269026e-01 1.439403500701690698e-06
1.073107508578604874e-01 2.068712217508978388e-07
1.073373215223914490e-01 7.012288173330564088e-07
1.073638987659483179e-01 7.699603044403882431e-07
1.073904825901601523e-01 1.253453562268593136e-06
1.074170729966563015e-01 1.209408280321354330e-06
1.074436699870666284e-01 6.810460693039252233e-07
1.074702735630213152e-01 9.672048093183213140e-08
1.074968837261509325e-01 1.256544716425525380e-06
1.075235004780865783e-01 9.816599591236180799e-07
1.075501238204595866e-01 2.911720992504290305e-06
1.075767537549018604e-01 1.574389190456099586e-06
1.076033902830455802e-01 1.708186099655046030e-06
1.076300334065233982e-01 1.745476422095521256e-06
1.076566831269683278e-01 1.775726264355916872e-06
1.076833394460138538e-01 1.594022994146097180e-06
1.077100023652937943e-01 4.826914939961790438e-07
1.077366718864423839e-01 2.473907500659241758e-06
1.077633480110943148e-01 1.588452138042835342e-07
1.077900307408845848e-01 1.001503180057114964e-06
1.078167200774487466e-01 8.920698877793889296e-07
1.078434160224225891e-01 2.566107904737512183e-07
1.078701185774424420e-01 1.975817620774172195e-06
1.078968277441449686e-01 3.134401200033352896e-07
1.079235435241672203e-01 6.830541157010988749e-07
1.079502659191467345e-01 9.731328771952637392e-07
1.079769949307213678e-01 1.392634867157736987e-06
1.080037305605294623e-01 1.694885470957161084e-06
1.080304728102096795e-01 8.751690636693412209e-07
1.080572216814011943e-01 1.026408531580227689e-06
1.080839771757434731e-01 6.809816919214760196e-07
1.081107392948764401e-01 7.447269666721450269e-07
1.081375080404404498e-01 3.045968854593826982e-07
1.081642834140762177e-01 1.452408594605005249e-06
1.081910654174249170e-01 1.589629437412175917e-06
1.082178540521280402e-01 2.197608908063258173e-06
1.082446493198276211e-01 1.587884134166003121e-06
1.082714512221659847e-01 3.228552905459894042e-06
1.082982597607858588e-01 2.190289248998047890e-06
1.083250749373304844e-01 4.953520146125249394e-07
1.083518967534433941e-01 8.565229262243947201e-07
1.083787252107686200e-01 2.904869587272193431e-06
1.084055603109505134e-01 3.064170892849241269e-06
1.084324020556339391e-01 1.665069600502868636e-06
1.084592504464640395e-01 1.347021818676305547e-06
1.084861054850864842e-01 1.288449563179203508e-06
1.085129671731472900e-01 2.114645778807727956e-06
1.085398355122928343e-01 1.108762677955631154e-06
1.085667105041700498e-01 1.605350862009045004e-06
1.085935921504261048e-01 2.097253273407591861e-06
1.086204804527087231e-01 1.865347294800730091e-06
1.086473754126659058e-01 1.986410937329792617e-06
1.086742770319461815e-01 1.868612691047170175e-06
1.087011853121983979e-01 1.925759742369271343e-06
1.087281002550718328e-01 2.771915014206991692e-06
1.087550218622162362e-01 1.125896585860205041e-06
1.087819501352816493e-01 6.687260800764454658e-07
1.088088850759186405e-01 2.994622131113632023e-06
1.088358266857780837e-01 2.228406122365965345e-06
1.088627749665113664e-01 1.358554472930457667e-06
1.088897299197701812e-01 1.771998276544320344e-06
1.089166915472067204e-01 9.862217030531598238e-07
1.089436598504735093e-01 7.889148004453668363e-07
1.089706348312235173e-01 2.698936196628081407e-06
1.089976164911101442e-01 3.929276304823119861e-07
1.090246048317871363e-01 4.134250447253530393e-06
1.090515998549087540e-01 3.563595424224454822e-06
1.090786015621295207e-01 3.404617448796608821e-06
1.091056099551045433e-01 1.825455277780331017e-06
1.091326250354891919e-01 7.744724624718661828e-07
1.091596468049392948e-01 7.483952918738916961e-07
1.091866752651111244e-01 2.664506160146636618e-06
1.092137104176613138e-01 1.087169714106812107e-06
1.092407522642469542e-01 3.255879911091310261e-06
1.092678008065254835e-01 1.090762311621572020e-06
1.092948560461548396e-01 4.406765231257828860e-06
1.093219179847932931e-01 3.920935217713296792e-06
1.093489866240995173e-01 7.415235950553208366e-07
1.093760619657326849e-01 1.114696968289532705e-06
1.094031440113522879e-01 2.177345001861065289e-06
1.094302327626182902e-01 2.476383074237430036e-06
1.094573282211910165e-01 2.675832562876222578e-06
1.094844303887312770e-01 3.278140294512586070e-06
1.095115392669002014e-01 1.880429586474367241e-06
1.095386548573593494e-01 2.956172401702740787e-06
1.095657771617707943e-01 2.868400398380858515e-06
1.095929061817968730e-01 1.320601625208620799e-06
1.096200419191004499e-01 1.868900181029494674e-06
1.096471843753447223e-01 1.412967453445160340e-06
1.096743335521933593e-01 6.523657076966086862e-07
1.097014894513104188e-01 1.629522159198351445e-06
1.097286520743603194e-01 2.586197824460419216e-06
1.097558214230080070e-01 1.266970276840789538e-06
1.097829974989187052e-01 3.247475944797480478e-06
1.098101803037581786e-01 3.794690513350328230e-06
1.098373698391924835e-01 1.187893144651822135e-06
1.098645661068882173e-01 2.840559993216149673e-06
1.098917691085122411e-01 3.542842876116183574e-06
1.099189788457319850e-01 2.337922627709082316e-06
1.099461953202151704e-01 1.561779814144860911e-06
1.099734185336299630e-01 1.842627490068774341e-07
1.100006484876450141e-01 2.686374047330057190e-06
1.100278851839292527e-01 2.811863842974456396e-06
1.100551286241521765e-01 6.937735207256567340e-07
1.100823788099835471e-01 1.146953196073021476e-06
1.101096357430936673e-01 9.512674242396494372e-07
1.101368994251531452e-01 1.699619753900080476e-06
1.101641698578331163e-01 2.913319594584268769e-06
1.101914470428050213e-01 1.918548874781932512e-06
1.102187309817407312e-01 4.042437798050506601e-06
1.102460216763126305e-01 4.400759992137324368e-06
1.102733191281933950e-01 6.628886684564521781e-06
1.103006233390562141e-01 6.274085178088695373e-06
1.103279343105745963e-01 6.300852122167074561e-06
1.103552520444225499e-01 5.657270174886660156e-06
1.103825765422744437e-01 4.662579641395106347e-06
1.104099078058050631e-01 3.851140960608531970e-06
1.104372458366896653e-01 2.050027736869171517e-06
1.104645906366038266e-01 3.462863410585322592e-06
1.104919422072236368e-01 5.668058807633592675e-06
1.105193005502255188e-01 4.943757890918893874e-06
1.105466656672864090e-01 5.176187458850773994e-06
1.105740375600835351e-01 2.743216972722540277e-06
1.106014162302945969e-01 1.119189543677795223e-06
1.106288016795977797e-01 4.570159277123249508e-06
1.106561939096715463e-01 7.180195715904854917e-06
1.106835929221949150e-01 6.466312427974345077e-06
1.107109987188471950e-01 5.553828932499920334e-07
1.107384113013082094e-01 5.818855509573153911e-06
1.107658306712581558e-01 5.476491244767318675e-06
1.107932568303776066e-01 1.881108543917800905e-06
1.108206897803476615e-01 1.903208237856166256e-06
1.108481295228496977e-01 5.280017052347512923e-06
1.108755760595656337e-01 3.492330185455049096e-06
1.109030293921777072e-01 3.329165696244925403e-06
1.109304895223686693e-01 4.826072461882601763e-06
1.109579564518216044e-01 6.176034309970870516e-06
1.109854301822199990e-01 3.255601493314201391e-06
1.110129107152478811e-01 2.092432475167384968e-06
1.110403980525895284e-01 2.271978117825652716e-06
1.110678921959298154e-01 6.088567925013662683e-06
1.110953931469538525e-01 5.827184566770791516e-06
1.111229009073473328e-01 3.342482070915707144e-06
1.111504154787962273e-01 9.446876307011632147e-06
1.111779368629870340e-01 3.474124265475437631e-06
1.112054650616066120e-01 3.919600215002465883e-06
1.112330000763421950e-01 2.929604558398461760e-06
1.112605419088815578e-01 3.295527655393215657e-06
1.112880905609127530e-01 6.510196478941065547e-06
1.113156460341244020e-01 6.103670825047135738e-06
1.113432083302053760e-01 8.389591786717713633e-06
1.113707774508451154e-01 2.269770577406589106e-06
1.113983533977333795e-01 3.385704345373566969e-06
1.114259361725604136e-01 5.467635797040812704e-06
1.114535257770168236e-01 3.641629380880172535e-06
1.114811222127936319e-01 3.502397468080080449e-06
1.115087254815823603e-01 3.673300868809767543e-06
1.115363355850748639e-01 5.021609545541571395e-06
1.115639525249634695e-01 6.472956850112677904e-06
1.115915763029408647e-01 8.991736893594881535e-07
1.116192069207002507e-01 4.994785082863912522e-06
1.116468443799351618e-01 3.734981886872305409e-06
1.116744886823395344e-01 5.298880031321286670e-06
1.117021398296078605e-01 6.214866482079525972e-06
1.117297978234348815e-01 7.782507820143333663e-06
1.117574626655158943e-01 2.793329655149504815e-06
1.117851343575465145e-01 4.458858314788414003e-06
1.118128129012228716e-01 7.370090231550541550e-06
1.118404982982414420e-01 6.838790059509883451e-06
1.118681905502991181e-01 7.076718784701394842e-06
1.118958896590933061e-01 4.673814598888647521e-06
1.119235956263216897e-01 7.002530253339438106e-06
1.119513084536825215e-01 5.446930107851918152e-06
1.119790281428743456e-01 4.862568024467659474e-06
1.120067546955962473e-01 2.975182488202074019e-06
1.120344881135476311e-01 5.883646585589414428e-06
1.120622283984283318e-01 9.012999813698301582e-06
1.120899755519386976e-01 5.566992629440752393e-06
1.121177295757793818e-01 4.860481634540454840e-06
1.121454904716515655e-01 2.437256972800548337e-06
1.121732582412567347e-01 4.406742824664613396e-06
1.122010328862969170e-01 9.200046989959571539e-06
1.122288144084744865e-01 1.041919709924888526e-05
1.122566028094922064e-01 3.027911852220325612e-06
1.122843980910533807e-01 1.376905331528745013e-05
1.123122002548616188e-01 9.748884544479892236e-06
1.123400093026210439e-01 1.123327797187489388e-05
1.123678252360360841e-01 6.041493124018024576e-06
1.123956480568117505e-01 1.103575564457096024e-05
1.124234777666533042e-01 7.198429046010660855e-06
1.124513143672665888e-01 3.369344383456249888e-06
1.124791578603577397e-01 6.318080666857684890e-06
1.125070082476333638e-01 6.353510299723820583e-06
1.125348655308005402e-01 8.060274798638744997e-06
1.125627297115666531e-01 6.368269114651788528e-06
1.125906007916396695e-01 1.627468441626473466e-05
1.126184787727278203e-01 8.277383406036767889e-06
1.126463636565398913e-01 1.489478864685456963e-05
1.126742554447849876e-01 7.690382415011680947e-06
1.127021541391726583e-01 5.940388506016758902e-06
1.127300597414129663e-01 1.095658902912136644e-05
1.127579722532162654e-01 6.101415052948133643e-06
1.127858916762934510e-01 1.110039600768217924e-05
1.128138180123557377e-01 6.255182689778535980e-06
1.128417512631148534e-01 9.225765645599203426e-06
1.128696914302828869e-01 1.064276211001597840e-05
1.128976385155723988e-01 6.281752394906515452e-06
1.129255925206963385e-01 1.106723965657859504e-05
1.129535534473680575e-01 5.214600933746960992e-06
1.129815212973014210e-01 7.219578145428549656e-06
1.130094960722106134e-01 9.843627289919252955e-06
1.130374777738103326e-01 6.808395997385779981e-06
1.130654664038156232e-01 1.255196568757165660e-05
1.130934619639420297e-01 1.261438741304334507e-05
1.131214644559054849e-01 8.548564231538619080e-06
1.131494738814222828e-01 1.121772647157147044e-05
1.131774902422092721e-01 1.220043145714348927e-05
1.132055135399836210e-01 6.048665612662790982e-06
1.132335437764629971e-01 1.125199617140415986e-05
1.132615809533654150e-01 1.481155357385595372e-05
1.132896250724094028e-01 1.100557664744273461e-05
1.133176761353138495e-01 9.305841125832829805e-06
1.133457341437980465e-01 6.640606969821674237e-06
1.133737990995818262e-01 7.800608036400427458e-06
1.134018710043852990e-01 8.735066894943874219e-06
1.134299498599291578e-01 7.820866178717631590e-06
1.134580356679343593e-01 6.382340146486121964e-06
1.134861284301224432e-01 6.770616828900692990e-06
1.135142281482152543e-01 4.811024448511705241e-06
1.135423348239350816e-01 7.464330323223783389e-06
1.135704484590047414e-01 9.059430353486281956e-06
1.135985690551473137e-01 6.555885970385576937e-06
1.136266966140864892e-01 6.903403066783545023e-06
1.136548311375462084e-01 1.203121056093433693e-05
1.136829726272509805e-01 1.421106624697436057e-05
1.137111210849256343e-01 1.146825999087113514e-05
1.137392765122955257e-01 1.435325241125911810e-05
1.137674389110863438e-01 1.319791166242604618e-05
1.137956082830242355e-01 5.942785091283487851e-06
1.138237846298358336e-01 1.256829958061429219e-05
1.138519679532481038e-01 1.227383250315776918e-05
1.138801582549885255e-01 7.682152739681766325e-06
1.139083555367849249e-01 1.091069674983937191e-05
1.139365598003656554e-01 8.399433960712075132e-06
1.139647710474594039e-01 4.162588070609161419e-06
1.139929892797953009e-01 6.973531330044232229e-06
1.140212144991029630e-01 7.066296528749145278e-06
1.140494467071123813e-01 1.291870421167309113e-05
1.140776859055540049e-01 1.157544298231266487e-05
1.141059320961586715e-01 1.151099785976574865e-05
1.141341852806577323e-01 9.880604172895805310e-06
1.141624454607828298e-01 1.570462775753637361e-05
1.141907126382661897e-01 1.429267261501061570e-05
1.142189868148403703e-01 8.109383347940715285e-06
1.142472679922383327e-01 1.549694750778598504e-05
1.142755561721935792e-01 1.580747930582594146e-05
1.143038513564399172e-01 1.000237008603885791e-05
1.143321535467117234e-01 4.980901163393197052e-06
1.143604627447436239e-01 1.604517018378894604e-05
1.143887789522708698e-01 1.526496543861586384e-05
1.144171021710290032e-01 9.643652157935587359e-06
1.144454324027540104e-01 1.024892177088889185e-05
1.144737696491823914e-01 4.452381372727159690e-06
1.145021139120509651e-01 5.396115068516812829e-06
1.145304651930970918e-01 1.493608990209563937e-05
1.145588234940584510e-01 1.127740064410959761e-05
1.145871888166732772e-01 9.279008644198738522e-06
1.146155611626801102e-01 5.974624273342040165e-06
1.146439405338179757e-01 1.266238856871851192e-05
1.146723269318263710e-01 1.412874102534163802e-05
1.147007203584451268e-01 8.375654280019557437e-06
1.147291208154146286e-01 1.426388781813308962e-05
1.147575283044755534e-01 1.259564502086360725e-05
1.147859428273691612e-01 8.178965907698371946e-06
1.148143643858370033e-01 8.472740566668426925e-06
1.148427929816211168e-01 1.098729467001505280e-05
1.148712286164640245e-01 5.030220070801621701e-06
1.148996712921085822e-01 8.840089147026522281e-06
1.149281210102981732e-01 1.773700945192299174e-05
1.149565777727765137e-01 1.387578206704723950e-05
1.149850415812878751e-01 1.036461520182920314e-05
1.150135124375767925e-01 1.306128578432837423e-05
1.150419903433884256e-01 1.408275181852845835e-05
1.150704753004682390e-01 1.597788899888326315e-05
1.150989673105621142e-01 1.079155206582499422e-05
1.151274663754164734e-01 1.061326732732309251e-05
1.151559724967780585e-01 1.383724301121847490e-05
1.151844856763941521e-01 8.582425242832947705e-06
1.152130059160123426e-01 6.972535622364041624e-06
1.152415332173808010e-01 1.192213206708525823e-05
1.152700675822480036e-01 1.230483253648830918e-05
1.152986090123628987e-01 1.331986699251183983e-05
1.153271575094749063e-01 1.611028660517638291e-05
1.153557130753338072e-01 1.323810220245453364e-05
1.153842757116899098e-01 1.714804202485739550e-05
1.154128454202938553e-01 1.461708808339463886e-05
1.154414222028968262e-01 1.217725081991140901e-05
